text,label,source
Change again... It's e one next to escalator...,legitimate,mendeley_sms_phishing
Hey gals...U all wanna meet 4 dinner at nìte?,legitimate,mendeley_sms_phishing
We have recalculated your vehicle tax. You are owed �48.84 due to over payment.Click the secure link http:// 103.208.86.96 to claim your refund.,scam,mendeley_sms_phishing
"Vikky, come around  &lt;TIME&gt; ..",legitimate,mendeley_sms_phishing
Hi' Test on  &lt;#&gt; rd ....,legitimate,mendeley_sms_phishing
Oic... Then better quickly go bathe n settle down...,legitimate,mendeley_sms_phishing
"alright, I'll make sure the car is back tonight",legitimate,mendeley_sms_phishing
"I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",legitimate,mendeley_sms_phishing
"Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",legitimate,mendeley_sms_phishing
"Solve d Case : A Man Was Found Murdered On  16 April,   AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer..who is it?",legitimate,mendeley_sms_phishing
This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,scam,mendeley_sms_phishing
"Be a good person , but dont try to prove it�",legitimate,mendeley_sms_phishing
How are you doing? Hope you've settled in for the new school �have a great day,legitimate,mendeley_sms_phishing
"There'll be a minor shindig at my place later tonight, you interested?",legitimate,mendeley_sms_phishing
Remind me how to get there and I shall do so,legitimate,mendeley_sms_phishing
What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,legitimate,mendeley_sms_phishing
Goodmorning sleeping ga.,legitimate,mendeley_sms_phishing
cool. We will have fun practicing making babies!,legitimate,mendeley_sms_phishing
"No, its true..k,Do u knw dis no. &lt;#&gt; ?",legitimate,mendeley_sms_phishing
1's reach home call me.,legitimate,mendeley_sms_phishing
I love to cuddle! I want to hold you in my strong arms right now...,legitimate,mendeley_sms_phishing
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",scam,mendeley_sms_phishing
I'm done oredi...,legitimate,mendeley_sms_phishing
No da if you run that it activate the full version da.,legitimate,mendeley_sms_phishing
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",legitimate,mendeley_sms_phishing
"With airtel 3G watch over 90 TV channels across Entertainment, Sports, Music, News on your phone- http://apalyaps15.com/tv/TV.jsp .To activate 3G, SMS 3G to 121",scam,mendeley_sms_phishing
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",legitimate,mendeley_sms_phishing
	Bloomberg -Message center +447797706009 Why wait? Apply for your futur,scam,mendeley_sms_phishing
Please leave this topic..sorry for telling that..,legitimate,mendeley_sms_phishing
I dont. Can you send it to me. Plus how's mode.,legitimate,mendeley_sms_phishing
Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,legitimate,mendeley_sms_phishing
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,legitimate,mendeley_sms_phishing
Do you think i can move  &lt;#&gt;  in a week,legitimate,mendeley_sms_phishing
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £2000 Bonus Prize, call 09066364529",scam,mendeley_sms_phishing
Theyre doing it to lots of places. Only hospitals and medical places are safe.,legitimate,mendeley_sms_phishing
"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",legitimate,mendeley_sms_phishing
Come to medical college at 7pm ......forward it da,legitimate,mendeley_sms_phishing
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,scam,mendeley_sms_phishing
Ü dun wan to watch infernal affair?,legitimate,mendeley_sms_phishing
Ok k..sry i knw 2 siva..tats y i askd..,legitimate,mendeley_sms_phishing
Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you,legitimate,mendeley_sms_phishing
Huh so late... Fr dinner?,legitimate,mendeley_sms_phishing
Oh k k:)but he is not a big hitter.anyway good,legitimate,mendeley_sms_phishing
"sorry brah, just finished the last of my exams, what up",legitimate,mendeley_sms_phishing
"Its ok., i just askd did u knw tht no?",legitimate,mendeley_sms_phishing
I like to think there's always the possibility of being in a pub later.,legitimate,mendeley_sms_phishing
Can you pls send me that company name. In saibaba colany,legitimate,mendeley_sms_phishing
Is xy in ur car when u picking me up?,legitimate,mendeley_sms_phishing
FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,scam,mendeley_sms_phishing
You do got a shitload of diamonds though,legitimate,mendeley_sms_phishing
Joy's father is John. Then John is the NAME of Joy's father. Sweta,legitimate,mendeley_sms_phishing
I am going to try for 2 months ha ha only joking,legitimate,mendeley_sms_phishing
Im done. Just studyn in library,legitimate,mendeley_sms_phishing
Our smriti's mother passed away last night. pray for her and family.,legitimate,mendeley_sms_phishing
I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),legitimate,mendeley_sms_phishing
"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",legitimate,mendeley_sms_phishing
I like to talk pa but am not able to. I dont know y.,legitimate,mendeley_sms_phishing
Yun buying... But school got offer 2000 plus only...,legitimate,mendeley_sms_phishing
"Haha... Sounds crazy, dunno can tahan anot...",legitimate,mendeley_sms_phishing
sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,scam,mendeley_sms_phishing
HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,legitimate,mendeley_sms_phishing
I cant pick the phone right now. Pls send a message if anything urgent..,legitimate,mendeley_sms_phishing
"Sorry, I can help you on this.",legitimate,mendeley_sms_phishing
"Hi, Mobile no. 7645092312 has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",legitimate,mendeley_sms_phishing
Please CALL 08712402972 immediately as there is an urgent message waiting for you,scam,mendeley_sms_phishing
No message..no responce..what happend? Is everything fine?,legitimate,mendeley_sms_phishing
You always make things bigger than they are,legitimate,mendeley_sms_phishing
Pls go there today  &lt;#&gt; . I dont want any excuses,legitimate,mendeley_sms_phishing
I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave...,legitimate,mendeley_sms_phishing
I'll talk to the others and probably just come early tomorrow then,legitimate,mendeley_sms_phishing
Just finished. Missing you plenty,legitimate,mendeley_sms_phishing
Am only searching for good dual sim mobile pa.,legitimate,mendeley_sms_phishing
U should have made an appointment,legitimate,mendeley_sms_phishing
"Sorry, I'll call later afternoon",legitimate,mendeley_sms_phishing
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",legitimate,mendeley_sms_phishing
	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 0906517113-stopsms-08,scam,mendeley_sms_phishing
From 5 to 2 only my work timing.,legitimate,mendeley_sms_phishing
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 7044518857 now.",scam,mendeley_sms_phishing
Ok.good�,legitimate,mendeley_sms_phishing
I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,legitimate,mendeley_sms_phishing
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people�",legitimate,mendeley_sms_phishing
How? Izzit still raining?,legitimate,mendeley_sms_phishing
:-( sad puppy noise,legitimate,mendeley_sms_phishing
Oh... Okie lor...We go on sat...,legitimate,mendeley_sms_phishing
Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,legitimate,mendeley_sms_phishing
Please call our customer service representative on FREEPHONE 0808 145 4744 between 9am-11pm as you have WON a guaranteed £3000 cash or £7000 prize!,scam,mendeley_sms_phishing
Let me know how to contact you. I've you settled in a room. Lets know you are ok.,legitimate,mendeley_sms_phishing
"Nothing really, just making sure everybody's up to speed",legitimate,mendeley_sms_phishing
That was random saw my old roomate on campus. He graduated,legitimate,mendeley_sms_phishing
I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,legitimate,mendeley_sms_phishing
Why do you ask princess?,legitimate,mendeley_sms_phishing
Y de asking like this.,legitimate,mendeley_sms_phishing
"Plot for Sale in Haridwar At The Bank of Ganga (Ready Possession & Registry) Rs-5000/-P.m Installment Call Y.N.BUILDTECH 9311085505,  OR SMS YND 53030",scam,mendeley_sms_phishing
Haha... They cant what... At the most tmr forfeit... haha so how?,legitimate,mendeley_sms_phishing
Lol! Oops sorry! Have fun.,legitimate,mendeley_sms_phishing
Ranjith cal drpd,legitimate,mendeley_sms_phishing
Two teams waiting for some players,legitimate,mendeley_sms_phishing
GSOH? Good with the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,scam,mendeley_sms_phishing
Dad went out oredi...,legitimate,mendeley_sms_phishing
Any pain on urination any thing else?,legitimate,mendeley_sms_phishing
"No, I decided that only people who care about stuff vote and caring about stuff is for losers",legitimate,mendeley_sms_phishing
I have a rather prominent bite mark on my right cheek,legitimate,mendeley_sms_phishing
Courtsy reminder: payment on your NAB Visa Card is now overdue. Please refer to your statement for payment options or call 1300 2569 28 Thank you,scam,mendeley_sms_phishing
PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),legitimate,mendeley_sms_phishing
I.ll get there tomorrow and send it to you,legitimate,mendeley_sms_phishing
"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!",legitimate,mendeley_sms_phishing
FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,scam,mendeley_sms_phishing
"Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",legitimate,mendeley_sms_phishing
Raviyog Peripherals bhayandar east,legitimate,mendeley_sms_phishing
"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",legitimate,mendeley_sms_phishing
"Found it, ENC  5000 , where you at?",legitimate,mendeley_sms_phishing
would u believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,legitimate,mendeley_sms_phishing
Shopping? Eh ger i toking abt syd leh...Haha,legitimate,mendeley_sms_phishing
Horrible gal. Me in sch doing some stuff. How come u got mc?,legitimate,mendeley_sms_phishing
Have a good trip. Watch out for . Remember when you get back we must decide about easter.,legitimate,mendeley_sms_phishing
Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,legitimate,mendeley_sms_phishing
Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt,legitimate,mendeley_sms_phishing
"It,,s a taxt massage....tie-pos argh ok! Lool!",legitimate,mendeley_sms_phishing
That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,legitimate,mendeley_sms_phishing
How i noe... Did ü specify da domain as nusstu... Ü still in sch...,legitimate,mendeley_sms_phishing
	You have 1 new message. Please call 08715205273,scam,mendeley_sms_phishing
How will I creep on you now? ;_;,legitimate,mendeley_sms_phishing
Moby Pub Quiz.Win a £200 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.,scam,mendeley_sms_phishing
We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,legitimate,mendeley_sms_phishing
Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),legitimate,mendeley_sms_phishing
"	Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",scam,mendeley_sms_phishing
"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.6,00,000 prize GUARANTEED. Call 7908807538. Claim Code FLIP52. Valid 12hrs only. ",scam,mendeley_sms_phishing
Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,scam,mendeley_sms_phishing
Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,scam,mendeley_sms_phishing
Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,legitimate,mendeley_sms_phishing
Fine if thats the way u feel. Thats the way its gota b,legitimate,mendeley_sms_phishing
"Ya ok, then had dinner?",legitimate,mendeley_sms_phishing
"	""For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk""",scam,mendeley_sms_phishing
Mathews or tait or edwards or anderson,legitimate,mendeley_sms_phishing
No de. But call me after some time. Ill tell you k,legitimate,mendeley_sms_phishing
"I'm back, lemme know when you're ready",legitimate,mendeley_sms_phishing
Then she dun believe wat?,legitimate,mendeley_sms_phishing
Yes..he is really great..bhaji told that he is d best cricketer after sachin in world.,legitimate,mendeley_sms_phishing
Hey... are you going to quit soon? Xuhui and i working till end of the month,legitimate,mendeley_sms_phishing
"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",legitimate,mendeley_sms_phishing
Great! I shoot big loads so get ready!,legitimate,mendeley_sms_phishing
That's the way you should stay oh.,legitimate,mendeley_sms_phishing
UR Mobile Number Won 2Crores 35Lakh Rupees In Chevrolet Motors Award 2015 For Claim Send Name Phone Number Address  Age To�Email:chevmotorlondon@hotmail.com,scam,mendeley_sms_phishing
Ok. Wonderful�,legitimate,mendeley_sms_phishing
Er yep sure. Props?,legitimate,mendeley_sms_phishing
Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.,legitimate,mendeley_sms_phishing
Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,scam,mendeley_sms_phishing
I went to project centre�.I spent 3 hours there,legitimate,mendeley_sms_phishing
I went to ur hon lab but no one is there.,legitimate,mendeley_sms_phishing
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",scam,mendeley_sms_phishing
Will you come online today night,legitimate,mendeley_sms_phishing
You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,legitimate,mendeley_sms_phishing
Today is ACCEPT DAY..U Accept me as?,legitimate,mendeley_sms_phishing
"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",legitimate,mendeley_sms_phishing
Oooh I got plenty of those!,legitimate,mendeley_sms_phishing
I anything lor...,legitimate,mendeley_sms_phishing
Should I have picked up a receipt or something earlier,legitimate,mendeley_sms_phishing
"	FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",scam,mendeley_sms_phishing
"(Help-Center Canada) You received a Transfer from The Government due to the CoronaVirus pandemic, Click:http://23.254.215.52 to fill out your Application.",scam,mendeley_sms_phishing
Super msg da:)nalla timing.,legitimate,mendeley_sms_phishing
	Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,scam,mendeley_sms_phishing
"Last Chance! Claim ur £450 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! M263UZ. £3.00 Sub. 16",scam,mendeley_sms_phishing
Hey now am free you can call me.,legitimate,mendeley_sms_phishing
Pls come quick cant bare this.,legitimate,mendeley_sms_phishing
"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",scam,mendeley_sms_phishing
Just curious because my cuz asked what I was up to,legitimate,mendeley_sms_phishing
"Sorry, I'll call later in night",legitimate,mendeley_sms_phishing
"Sorry, wanted to go somewhere..",legitimate,mendeley_sms_phishing
When you guys planning on coming over?,legitimate,mendeley_sms_phishing
URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,scam,mendeley_sms_phishing
Have a good evening! Ttyl,legitimate,mendeley_sms_phishing
(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,scam,mendeley_sms_phishing
No need to say anything to me. I know i am an outsider,legitimate,mendeley_sms_phishing
Si si. I think ill go make those oreo truffles.,legitimate,mendeley_sms_phishing
I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,legitimate,mendeley_sms_phishing
So the sun is anti sleep medicine.,legitimate,mendeley_sms_phishing
Hi :)finally i completed the course:),legitimate,mendeley_sms_phishing
Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,legitimate,mendeley_sms_phishing
"	u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",scam,mendeley_sms_phishing
Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,legitimate,mendeley_sms_phishing
BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.,legitimate,mendeley_sms_phishing
Roger that. We‘re probably going to rem in about 20,legitimate,mendeley_sms_phishing
If I die I want u to have all my stuffs.,legitimate,mendeley_sms_phishing
Me i'm not workin. Once i get job...,legitimate,mendeley_sms_phishing
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 7679046492 from land line. Claim 3030. Valid 12hrs only",scam,mendeley_sms_phishing
Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,legitimate,mendeley_sms_phishing
"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",legitimate,mendeley_sms_phishing
Gud ni8.swt drms.take care,legitimate,mendeley_sms_phishing
Pls i wont belive god.not only jesus.,legitimate,mendeley_sms_phishing
So what did the bank say about the money?,legitimate,mendeley_sms_phishing
"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",legitimate,mendeley_sms_phishing
Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,legitimate,mendeley_sms_phishing
How much it will cost approx . Per month.,legitimate,mendeley_sms_phishing
8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,scam,mendeley_sms_phishing
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,legitimate,mendeley_sms_phishing
Please call our customer service representative on FREEPHONE 0808 145 4743 between 9am-11pm as you have WON a guaranteed £2000 cash or £6000 prize!,scam,mendeley_sms_phishing
"I'm outside islands, head towards hard rock and you'll run into me",legitimate,mendeley_sms_phishing
Shall call now dear having food,legitimate,mendeley_sms_phishing
"Call me da, i am waiting for your call.",legitimate,mendeley_sms_phishing
how tall are you princess?,legitimate,mendeley_sms_phishing
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,scam,mendeley_sms_phishing
Nvm it's ok...,legitimate,mendeley_sms_phishing
K. I will sent it again,legitimate,mendeley_sms_phishing
Not course. Only maths one day one chapter with in one month we can finish.,legitimate,mendeley_sms_phishing
	Sorry I missed your call let's talk when you have the time. I'm on 07090201529,scam,mendeley_sms_phishing
"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",legitimate,mendeley_sms_phishing
I cant pick the phone right now. Call me sometime back,legitimate,mendeley_sms_phishing
Ü still attending da talks?,legitimate,mendeley_sms_phishing
I don know account details..i will ask my mom and send you.my mom is out of reach now.,legitimate,mendeley_sms_phishing
Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,legitimate,mendeley_sms_phishing
Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry.,legitimate,mendeley_sms_phishing
Are you in castor? You need to see something,legitimate,mendeley_sms_phishing
You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,legitimate,mendeley_sms_phishing
"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",legitimate,mendeley_sms_phishing
Thanks  and ! Or bomb and date as my phone wanted to say!,legitimate,mendeley_sms_phishing
Yes. Last  practice,legitimate,mendeley_sms_phishing
Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx,legitimate,mendeley_sms_phishing
Quite late lar... Ard 12 anyway i wun b drivin...,legitimate,mendeley_sms_phishing
	We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,scam,mendeley_sms_phishing
"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",scam,mendeley_sms_phishing
I pocked you up there before,legitimate,mendeley_sms_phishing
Ü dun need to pick ur gf?,legitimate,mendeley_sms_phishing
We would like to inform you that you have been recorded as leaving your home on 3 occasions yesterday. A fine of �35 has been added to your gov.uk�account. For further information please visit�gov.uk/ coronavirus-penalty-payment racking. Protect the NHS. Save lives,scam,mendeley_sms_phishing
Play w computer? Aiyah i tok 2 u lor?,legitimate,mendeley_sms_phishing
"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",legitimate,mendeley_sms_phishing
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",scam,mendeley_sms_phishing
YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,scam,mendeley_sms_phishing
You in your room? I need a few,legitimate,mendeley_sms_phishing
Sitting ard nothing to do lor. U leh busy w work?,legitimate,mendeley_sms_phishing
You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,legitimate,mendeley_sms_phishing
R ü going 4 today's meeting?,legitimate,mendeley_sms_phishing
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,legitimate,mendeley_sms_phishing
"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",legitimate,mendeley_sms_phishing
Good morning princess! Have a great day!,legitimate,mendeley_sms_phishing
What happened to you ? How come you never came back?,legitimate,mendeley_sms_phishing
See? I thought it all through,legitimate,mendeley_sms_phishing
Ü only send me the contents page...,legitimate,mendeley_sms_phishing
"Jay wants to work out first, how's 4 sound?",legitimate,mendeley_sms_phishing
"Aight, sounds good. When do you want me to come down?",legitimate,mendeley_sms_phishing
Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,legitimate,mendeley_sms_phishing
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",scam,mendeley_sms_phishing
dont make ne plans for nxt wknd coz she wants us to come down then ok,legitimate,mendeley_sms_phishing
I'll pick you up at about 5.15pm to go to taunton if you still want to come.,legitimate,mendeley_sms_phishing
Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,legitimate,mendeley_sms_phishing
If i said anything wrong sorry de:-),legitimate,mendeley_sms_phishing
Dunno da next show aft 6 is 850. Toa payoh got 650.,legitimate,mendeley_sms_phishing
Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,legitimate,mendeley_sms_phishing
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,legitimate,mendeley_sms_phishing
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",scam,mendeley_sms_phishing
"Dear, take care. I am just reaching home.love u a lot.",legitimate,mendeley_sms_phishing
Stupid auto correct on my phone,legitimate,mendeley_sms_phishing
We currently have a message awaiting your collection. To collect your message just call 08718723815.,scam,mendeley_sms_phishing
Are you there in room.,legitimate,mendeley_sms_phishing
I know you are serving. I mean what are you doing now.,legitimate,mendeley_sms_phishing
I'll meet you in the lobby,legitimate,mendeley_sms_phishing
Where you. What happen,legitimate,mendeley_sms_phishing
"You are happy...You skype, you take pictures, you sleep, you want to go out. But you don�t mind what I want..",legitimate,mendeley_sms_phishing
URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,scam,mendeley_sms_phishing
Is there any training tomorrow?,legitimate,mendeley_sms_phishing
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,scam,mendeley_sms_phishing
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",scam,mendeley_sms_phishing
I am late. I will be there by 3,legitimate,mendeley_sms_phishing
Adult 18 Content Your video will be with you shortly,scam,mendeley_sms_phishing
You bad girl. I can still remember them,legitimate,mendeley_sms_phishing
When you are big..| God will bring success.,legitimate,mendeley_sms_phishing
Ok lar... Joking wif u oni...,legitimate,mendeley_sms_phishing
"Dear V0DAF0NE Customer,You are a W1NNER of Rs. 1,00,000 Guaranteed Prize, this is our Final attempt to contact you! To Claim Call 6299257179 Now! ",scam,mendeley_sms_phishing
