text,label,source
K:)k.are you in college?,legitimate,uci_sms_spam
"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",scam,uci_sms_spam
Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,legitimate,uci_sms_spam
No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),legitimate,uci_sms_spam
Theyre doing it to lots of places. Only hospitals and medical places are safe.,legitimate,uci_sms_spam
How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),scam,uci_sms_spam
And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,legitimate,uci_sms_spam
"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",legitimate,uci_sms_spam
I cant wait to see you! How were the photos were useful? :),legitimate,uci_sms_spam
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,scam,uci_sms_spam
Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging ,legitimate,uci_sms_spam
Chk in ur belovd ms dict,legitimate,uci_sms_spam
Is that what time you want me to come?,legitimate,uci_sms_spam
"Awesome, lemme know whenever you're around",legitimate,uci_sms_spam
Shb b ok lor... Thanx...,legitimate,uci_sms_spam
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",legitimate,uci_sms_spam
Also remember to get dobby's bowl from your car,legitimate,uci_sms_spam
Filthy stories and GIRLS waiting for your,scam,uci_sms_spam
Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,legitimate,uci_sms_spam
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",legitimate,uci_sms_spam
Welp apparently he retired,legitimate,uci_sms_spam
My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,legitimate,uci_sms_spam
Where @,legitimate,uci_sms_spam
U sure u can't take any sick time?,legitimate,uci_sms_spam
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,scam,uci_sms_spam
Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,legitimate,uci_sms_spam
Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,legitimate,uci_sms_spam
I am not sure about night menu. . . I know only about noon menu,legitimate,uci_sms_spam
What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,legitimate,uci_sms_spam
Are you willing to go for aptitude class.,legitimate,uci_sms_spam
"It wont b until 2.15 as trying 2 sort house out, is that ok?",legitimate,uci_sms_spam
"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",legitimate,uci_sms_spam
"Haha awesome, omw back now then",legitimate,uci_sms_spam
Yup i thk so until e shop closes lor.,legitimate,uci_sms_spam
what is your account number?,legitimate,uci_sms_spam
Eh u send wrongly lar...,legitimate,uci_sms_spam
Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,legitimate,uci_sms_spam
Ok i shall talk to him,legitimate,uci_sms_spam
Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,legitimate,uci_sms_spam
Hey you can pay. With salary de. Only  &lt;#&gt; .,legitimate,uci_sms_spam
Another month. I need chocolate weed and alcohol.,legitimate,uci_sms_spam
If he started searching he will get job in few days.he have great potential and talent.,legitimate,uci_sms_spam
Reckon need to be in town by eightish to walk from * carpark.,legitimate,uci_sms_spam
"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",scam,uci_sms_spam
LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,legitimate,uci_sms_spam
Yo guess what I just dropped,legitimate,uci_sms_spam
Carlos says he'll be at mu in  &lt;#&gt;  minutes,legitimate,uci_sms_spam
I'm in office now . I will call you  &lt;#&gt;  min:),legitimate,uci_sms_spam
"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",legitimate,uci_sms_spam
"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn",legitimate,uci_sms_spam
Ugh. Gotta drive back to sd from la. My butt is sore.,legitimate,uci_sms_spam
26th OF JULY,legitimate,uci_sms_spam
Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,legitimate,uci_sms_spam
Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,legitimate,uci_sms_spam
The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,legitimate,uci_sms_spam
"I can't, I don't have her number!",legitimate,uci_sms_spam
Change again... It's e one next to escalator...,legitimate,uci_sms_spam
Yetunde i'm in class can you not run water on it to make it ok. Pls now.,legitimate,uci_sms_spam
Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? ,legitimate,uci_sms_spam
Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,legitimate,uci_sms_spam
"Aight will do, thanks again for comin out",legitimate,uci_sms_spam
No..but heard abt tat..,legitimate,uci_sms_spam
&lt;#&gt;  am I think? Should say on syllabus,legitimate,uci_sms_spam
Umma. Did she say anything,legitimate,uci_sms_spam
Give me a sec to think think about it,legitimate,uci_sms_spam
Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,scam,uci_sms_spam
I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,legitimate,uci_sms_spam
"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",legitimate,uci_sms_spam
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",legitimate,uci_sms_spam
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,legitimate,uci_sms_spam
"I just got home babe, are you still awake ?",legitimate,uci_sms_spam
I dunno they close oredi not... Ü v ma fan...,legitimate,uci_sms_spam
Just buy a pizza. Meat lovers or supreme. U get to pick.,legitimate,uci_sms_spam
"Ya, told..she was asking wats matter?",legitimate,uci_sms_spam
"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",legitimate,uci_sms_spam
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,scam,uci_sms_spam
Shall i send that exe to your mail id.,legitimate,uci_sms_spam
Nope watching tv at home... Not going out. V bored...,legitimate,uci_sms_spam
Don know..wait i will check it.,legitimate,uci_sms_spam
"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",legitimate,uci_sms_spam
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,scam,uci_sms_spam
We still on for tonight?,legitimate,uci_sms_spam
May i call You later Pls,legitimate,uci_sms_spam
Hasn't that been the pattern recently crap weekends?,legitimate,uci_sms_spam
I have a sore throat. It's scratches when I talk,legitimate,uci_sms_spam
Yes da. Any plm at ur office,legitimate,uci_sms_spam
Are you not around or just still asleep? :V,legitimate,uci_sms_spam
"Lol you forgot it eh ? Yes, I'll bring it in babe",legitimate,uci_sms_spam
"Its good, we'll find a way",legitimate,uci_sms_spam
Can not use foreign stamps in this country. Good lecture .,legitimate,uci_sms_spam
Yup bathe liao...,legitimate,uci_sms_spam
HAPPY NEW YEAR MY NO.1 MAN,legitimate,uci_sms_spam
"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",legitimate,uci_sms_spam
ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,legitimate,uci_sms_spam
"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",legitimate,uci_sms_spam
"No my blankets are sufficient, thx",legitimate,uci_sms_spam
"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",legitimate,uci_sms_spam
"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",legitimate,uci_sms_spam
They just talking thats it de. They wont any other.,legitimate,uci_sms_spam
Today am going to college so am not able to atten the class.,legitimate,uci_sms_spam
I'm in class. Will holla later,legitimate,uci_sms_spam
Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,legitimate,uci_sms_spam
"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",scam,uci_sms_spam
"Come round, it's . ",legitimate,uci_sms_spam
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",legitimate,uci_sms_spam
"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",scam,uci_sms_spam
I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,legitimate,uci_sms_spam
18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,scam,uci_sms_spam
Are you available for soiree on June 3rd?,legitimate,uci_sms_spam
Do u noe wat time e place dat sells 4d closes?,legitimate,uci_sms_spam
"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",legitimate,uci_sms_spam
Jay's getting really impatient and belligerent,legitimate,uci_sms_spam
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,legitimate,uci_sms_spam
I'm at work. Please call,legitimate,uci_sms_spam
Then u drive lor.,legitimate,uci_sms_spam
Ard 515 like dat. Y?,legitimate,uci_sms_spam
Tell me they're female :V how're you throwing in? We're deciding what all to get now,legitimate,uci_sms_spam
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,scam,uci_sms_spam
I'm working technical support :)voice process.networking field.,legitimate,uci_sms_spam
I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,legitimate,uci_sms_spam
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,legitimate,uci_sms_spam
We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,scam,uci_sms_spam
"That's fine, I'll bitch at you about it later then",legitimate,uci_sms_spam
No my mum went 2 dentist.,legitimate,uci_sms_spam
Once free call me sir. I am waiting for you.,legitimate,uci_sms_spam
Meeting u is my work. . . Tel me when shall i do my work tomorrow,legitimate,uci_sms_spam
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,scam,uci_sms_spam
Jus finish bathing...,legitimate,uci_sms_spam
"alright, I'll make sure the car is back tonight",legitimate,uci_sms_spam
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,scam,uci_sms_spam
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,scam,uci_sms_spam
Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,legitimate,uci_sms_spam
Aight ill get on fb in a couple minutes,legitimate,uci_sms_spam
Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,legitimate,uci_sms_spam
Where can download clear movies. Dvd copies.,legitimate,uci_sms_spam
"Yep, by the pretty sculpture",legitimate,uci_sms_spam
Convey my regards to him,legitimate,uci_sms_spam
Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,legitimate,uci_sms_spam
You tell what happen dont behave like this to me. Ok no need to say,legitimate,uci_sms_spam
Can u get pic msgs to your phone?,legitimate,uci_sms_spam
Send to someone else :-),legitimate,uci_sms_spam
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,legitimate,uci_sms_spam
For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,legitimate,uci_sms_spam
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",legitimate,uci_sms_spam
I don't think he has spatula hands!,legitimate,uci_sms_spam
You can never do NOTHING,legitimate,uci_sms_spam
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,scam,uci_sms_spam
Goodmorning today i am late for  &lt;DECIMAL&gt; min.,legitimate,uci_sms_spam
WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,scam,uci_sms_spam
Please da call me any mistake from my side sorry da. Pls da goto doctor.,legitimate,uci_sms_spam
Where r we meeting?,legitimate,uci_sms_spam
"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.",legitimate,uci_sms_spam
Now only i reached home. . . I am very tired now. . I will come tomorro,legitimate,uci_sms_spam
Ryder unsold.now gibbs.,legitimate,uci_sms_spam
Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,scam,uci_sms_spam
Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,legitimate,uci_sms_spam
NO GIFTS!! You trying to get me to throw myself off a cliff or something?,legitimate,uci_sms_spam
Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,legitimate,uci_sms_spam
You busy or can I come by at some point and figure out what we're doing tomorrow,legitimate,uci_sms_spam
"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",legitimate,uci_sms_spam
Black shirt n blue jeans... I thk i c ü...,legitimate,uci_sms_spam
Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,legitimate,uci_sms_spam
Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,scam,uci_sms_spam
on hen night. Going with a swing,legitimate,uci_sms_spam
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",legitimate,uci_sms_spam
From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,legitimate,uci_sms_spam
No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),legitimate,uci_sms_spam
S s..first time..dhoni rocks...,legitimate,uci_sms_spam
Ok ill tell the company,legitimate,uci_sms_spam
"Awesome, think we can get an 8th at usf some time tonight?",legitimate,uci_sms_spam
So that means you still think of teju,legitimate,uci_sms_spam
"No I'm good for the movie, is it ok if I leave in an hourish?",legitimate,uci_sms_spam
No no:)this is kallis home ground.amla home town is durban:),legitimate,uci_sms_spam
So lets make it saturday or monday as per convenience.,legitimate,uci_sms_spam
Hey... What time is your driving on fri? We go for evaluation on fri?,legitimate,uci_sms_spam
"449050000301 You have won a £2,000 price! To claim, call 09050000301.",scam,uci_sms_spam
I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,legitimate,uci_sms_spam
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",scam,uci_sms_spam
Cancel cheyyamo?and get some money back?,legitimate,uci_sms_spam
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,scam,uci_sms_spam
Ok.ok ok..then..whats ur todays plan,legitimate,uci_sms_spam
Good morning princess! How are you?,legitimate,uci_sms_spam
Aiyar sorry lor forgot 2 tell u...,legitimate,uci_sms_spam
For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,scam,uci_sms_spam
Not tonight mate. Catching up on some sleep. This is my new number by the way. ,legitimate,uci_sms_spam
"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",legitimate,uci_sms_spam
Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,scam,uci_sms_spam
"So check your errors and if you had difficulties, do correction.",legitimate,uci_sms_spam
Howz pain?hope u r fine..,legitimate,uci_sms_spam
U wake up already? Thanx 4 e tau sar piah it's quite nice.,legitimate,uci_sms_spam
K do I need a login or anything,legitimate,uci_sms_spam
Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,scam,uci_sms_spam
LOL ... No just was busy,legitimate,uci_sms_spam
What * u wearing?,legitimate,uci_sms_spam
Oh:)as usual vijay film or its different?,legitimate,uci_sms_spam
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,scam,uci_sms_spam
Have you had a good day? Mine was really busy are you up to much tomorrow night?,legitimate,uci_sms_spam
And is there a way you can send shade's stuff to her. And she has been wonderful too.,legitimate,uci_sms_spam
Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,legitimate,uci_sms_spam
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",scam,uci_sms_spam
Babe ? I lost you ... :-(,legitimate,uci_sms_spam
Ok... Help me ask if she's working tmr a not?,legitimate,uci_sms_spam
I'm not driving... Raining! Then i'll get caught at e mrt station lor.,legitimate,uci_sms_spam
Not a drop in the tank,legitimate,uci_sms_spam
(That said can you text him one more time?),legitimate,uci_sms_spam
Ok i go change also...,legitimate,uci_sms_spam
1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),scam,uci_sms_spam
Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,legitimate,uci_sms_spam
"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",legitimate,uci_sms_spam
Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,legitimate,uci_sms_spam
He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,legitimate,uci_sms_spam
Hey! There's veggie pizza... :/,legitimate,uci_sms_spam
Yun buying... But school got offer 2000 plus only...,legitimate,uci_sms_spam
You sure your neighbors didnt pick it up,legitimate,uci_sms_spam
K. I will sent it again,legitimate,uci_sms_spam
Well. Im computerless. Time to make some oreo truffles,legitimate,uci_sms_spam
"Haha yeah I see that now, be there in a sec",legitimate,uci_sms_spam
I am not having her number sir,legitimate,uci_sms_spam
Lol now I'm after that hot air balloon!,legitimate,uci_sms_spam
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,legitimate,uci_sms_spam
Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,legitimate,uci_sms_spam
"Yeah, we can probably swing by once my roommate finishes up with his girl",legitimate,uci_sms_spam
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",scam,uci_sms_spam
Happy new years melody!,legitimate,uci_sms_spam
Ü dun need to pick ur gf?,legitimate,uci_sms_spam
Yay! You better not have told that to 5 other girls either.,legitimate,uci_sms_spam
Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,legitimate,uci_sms_spam
"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ",legitimate,uci_sms_spam
Just nw i came to hme da..,legitimate,uci_sms_spam
"I'm outside islands, head towards hard rock and you'll run into me",legitimate,uci_sms_spam
To day class is there are no class.,legitimate,uci_sms_spam
I'm in chennai velachery:),legitimate,uci_sms_spam
You flippin your shit yet?,legitimate,uci_sms_spam
"K give me a sec, breaking a  &lt;#&gt;  at cstore",legitimate,uci_sms_spam
Am i that much bad to avoid like this?,legitimate,uci_sms_spam
"Yo, you around? Just got my car back",legitimate,uci_sms_spam
Annoying isn't it.,legitimate,uci_sms_spam
"Goodmorning, Today i am late for  &lt;#&gt; min.",legitimate,uci_sms_spam
There's no point hangin on to mr not right if he's not makin u happy,legitimate,uci_sms_spam
All will come alive.better correct any good looking figure there itself..,legitimate,uci_sms_spam
In that case I guess I'll see you at campus lodge,legitimate,uci_sms_spam
We're done...,legitimate,uci_sms_spam
Come to my home for one last time i wont do anything. Trust me.,legitimate,uci_sms_spam
I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,legitimate,uci_sms_spam
Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,scam,uci_sms_spam
Ok... C ya...,legitimate,uci_sms_spam
You have 1 new voicemail. Please call 08719181503,scam,uci_sms_spam
What he said is not the matter. My mind saying some other matter is there.,legitimate,uci_sms_spam
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",legitimate,uci_sms_spam
NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,legitimate,uci_sms_spam
Otherwise had part time job na-tuition..,legitimate,uci_sms_spam
I know she called me,legitimate,uci_sms_spam
"Me also da, i feel yesterday night  wait til 2day night dear.",legitimate,uci_sms_spam
Thanks for understanding. I've been trying to tell sura that.,legitimate,uci_sms_spam
WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,scam,uci_sms_spam
The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,legitimate,uci_sms_spam
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",scam,uci_sms_spam
I need you to be in my strong arms...,legitimate,uci_sms_spam
Also maaaan are you missing out,legitimate,uci_sms_spam
His bday real is in april .,legitimate,uci_sms_spam
Guessin you ain't gonna be here before 9?,legitimate,uci_sms_spam
Ok then i will come to ur home after half an hour,legitimate,uci_sms_spam
"Yo, the game almost over? Want to go to walmart soon",legitimate,uci_sms_spam
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",legitimate,uci_sms_spam
I'll text now! All creepy like so he won't think that we forgot,legitimate,uci_sms_spam
"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?",legitimate,uci_sms_spam
You have 1 new voicemail. Please call 08719181513.,scam,uci_sms_spam
"Damn, can you make it tonight or do you want to just wait til tomorrow",legitimate,uci_sms_spam
K..k..i'm also fine:)when will you complete the course?,legitimate,uci_sms_spam
"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",legitimate,uci_sms_spam
No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,scam,uci_sms_spam
Prakesh is there know.,legitimate,uci_sms_spam
Teach me apps da. When you come to college.,legitimate,uci_sms_spam
Rofl betta invest in some  anti aging products,legitimate,uci_sms_spam
"sir, you will receive the account no another 1hr time. Sorry for the delay.",legitimate,uci_sms_spam
Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,scam,uci_sms_spam
So ü'll be submitting da project tmr rite?,legitimate,uci_sms_spam
FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,scam,uci_sms_spam
Jus ans me lar. U'll noe later.,legitimate,uci_sms_spam
I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,legitimate,uci_sms_spam
have got * few things to do. may be in * pub later.,legitimate,uci_sms_spam
1's finish meeting call me.,legitimate,uci_sms_spam
Lol ok. I'll snatch her purse too.,legitimate,uci_sms_spam
Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,legitimate,uci_sms_spam
How much are we getting?,legitimate,uci_sms_spam
Is ur paper in e morn or aft tmr?,legitimate,uci_sms_spam
"Dear relieved of westonzoyland, all going to plan this end too!",legitimate,uci_sms_spam
Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,legitimate,uci_sms_spam
Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,legitimate,uci_sms_spam
"I want to show you the world, princess :) how about europe?",legitimate,uci_sms_spam
Nobody can decide where to eat and dad wants Chinese,legitimate,uci_sms_spam
No shoot me. I'm in the docs waiting room. :/,legitimate,uci_sms_spam
Now? I'm going out 4 dinner soon..,legitimate,uci_sms_spam
Hello which the site to download songs its urgent pls,legitimate,uci_sms_spam
"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",legitimate,uci_sms_spam
Horrible gal. Me in sch doing some stuff. How come u got mc?,legitimate,uci_sms_spam
"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",legitimate,uci_sms_spam
Please CALL 08712402779 immediately as there is an urgent message waiting for you,scam,uci_sms_spam
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,legitimate,uci_sms_spam
Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,legitimate,uci_sms_spam
What your plan for pongal?,legitimate,uci_sms_spam
Just wait till end of march when el nino gets himself. Oh.,legitimate,uci_sms_spam
